label,mean_x0,mean_y0,mean_z0,mean_x1,mean_y1,mean_z1,mean_x2,mean_y2,mean_z2,mean_x3,mean_y3,mean_z3,mean_x4,mean_y4,mean_z4,mean_x5,mean_y5,mean_z5,mean_x6,mean_y6,mean_z6,mean_x7,mean_y7,mean_z7,mean_x8,mean_y8,mean_z8,mean_x9,mean_y9,mean_z9,mean_x10,mean_y10,mean_z10,mean_x11,mean_y11,mean_z11,mean_x12,mean_y12,mean_z12,mean_x13,mean_y13,mean_z13,mean_x14,mean_y14,mean_z14,mean_x15,mean_y15,mean_z15,mean_x16,mean_y16,mean_z16,mean_x17,mean_y17,mean_z17,mean_x18,mean_y18,mean_z18,mean_x19,mean_y19,mean_z19,mean_x20,mean_y20,mean_z20,std_x0,std_y0,std_z0,std_x1,std_y1,std_z1,std_x2,std_y2,std_z2,std_x3,std_y3,std_z3,std_x4,std_y4,std_z4,std_x5,std_y5,std_z5,std_x6,std_y6,std_z6,std_x7,std_y7,std_z7,std_x8,std_y8,std_z8,std_x9,std_y9,std_z9,std_x10,std_y10,std_z10,std_x11,std_y11,std_z11,std_x12,std_y12,std_z12,std_x13,std_y13,std_z13,std_x14,std_y14,std_z14,std_x15,std_y15,std_z15,std_x16,std_y16,std_z16,std_x17,std_y17,std_z17,std_x18,std_y18,std_z18,std_x19,std_y19,std_z19,std_x20,std_y20,std_z20
friend,0.0,0.0,0.0,0.0011380779188732769,0.001983592676561932,-0.004214581307623214,0.0005025399285693501,0.010219691797744396,-0.006368250561374974,-0.0010007273319155672,0.020160428313321845,-0.007886436962114211,-0.0020129701425862867,0.028889766959256904,-0.008712738854553852,-0.0022916696792425113,0.022462564152340558,-0.004900854763827133,-0.0042561202548271,0.03244942218758339,-0.008320225641621881,-0.003335359484650368,0.028078403583792752,-0.010363885000481203,-0.0018533974192863286,0.023085741802703504,-0.011121577826223443,-0.003371567920196888,0.02682892458383427,-0.0036420937265994138,-0.005929416695306468,0.0367425590060478,-0.006579981688369887,-0.004530816577201666,0.032869234334590824,-0.0077028402640234315,-0.002660580845766289,0.028452656989873842,-0.008179036915955196,-0.00422266541525375,0.029907507258792255,-0.002678093441537774,-0.006655406813288844,0.03935597247855608,-0.005455771951820223,-0.005191287329030591,0.03620215280111446,-0.00516070781049613,-0.0034704547981883205,0.03175752731256707,-0.004491599203804608,-0.004847850217375644,0.03267852234285931,-0.0019444079521633772,-0.007060386413751647,0.04075459338897883,-0.004079688151322113,-0.005713327679523202,0.039014252119286115,-0.0034846582996046235,-0.004120006810787113,0.035541995320209234,-0.0024431632843575648,0.0,0.0,0.0,0.009212978512002782,0.017306063926484264,0.003492644513922597,0.014864339715575197,0.036914426736814034,0.003959200271504434,0.01957266446499372,0.052226922002224146,0.003610605901156565,0.022360040844370144,0.06151613778075017,0.0028711011202481335,0.005051906141759312,0.04969161450160744,0.0027343717449871477,0.015792676726667718,0.0663189934274079,0.002647374700789697,0.020676556173509646,0.061763871961513554,0.0026010864755742096,0.021314985255523625,0.05528724853250422,0.002753959856593193,0.006692492152982642,0.04570063110915822,0.0026720329150105634,0.01646588236306918,0.05964020665579676,0.003484391617835895,0.020194038852348002,0.05458352112124298,0.003093489832802545,0.02049201708496687,0.04886483962300042,0.002849234057805014,0.008315684404712474,0.039257888779248955,0.004354002543680602,0.01676814687340906,0.052095391034435015,0.00493876600267891,0.019466796610029476,0.047918014217830054,0.004189700796886643,0.019369039593594865,0.0430511670996153,0.003760647750840045,0.009633089695269551,0.03193156381051075,0.00634170845286883,0.016621602395473476,0.042914637257235155,0.006530149271827073,0.018311489953139515,0.04065545828096662,0.005818413207681821,0.01808355750069758,0.03686236413751044,0.005352407796992055
friend,0.0,0.0,0.0,0.005879590457135981,0.0010574383266044385,-0.005079460591720893,0.010654953393069181,0.008881039240143516,-0.007611767098257938,0.013536344423438564,0.019571708910392994,-0.009142780723642614,0.0149651567141215,0.027683165940371426,-0.009988787542971866,0.005171299883813569,0.021283807628082508,-0.007471604820820362,0.01287617873061787,0.03666418700507193,-0.010465411577352294,0.01631585124767188,0.0370351897947716,-0.011788214843917469,0.01783631064675071,0.03524300772132295,-0.012248779447269202,0.0025069383960781674,0.02550374423012589,-0.00579685095569909,0.011220893173506765,0.041267063581582275,-0.008632813563993426,0.014887487346475775,0.04062606665221127,-0.009374373632539346,0.016554277503129208,0.03778779461528316,-0.009750809437115253,0.0005808757110075517,0.02787149991049911,-0.004296263001877646,0.009049985896457325,0.04201768112905098,-0.0071385205514959025,0.01254464956847104,0.04115750979293476,-0.007255285345945423,0.014160485881747622,0.037998920137232,-0.007080619459790596,-0.0006891340017318726,0.02983306393478856,-0.003071019592648795,0.005676191864591657,0.04188535701144825,-0.005430786414765717,0.008786529754147385,0.04167925001996936,-0.005431587454394689,0.010321197184649382,0.038835434299526794,-0.005022929554028775,0.0,0.0,0.0,0.011765015281759071,0.012005233074495887,0.003264132014115802,0.018697609023264235,0.030396865873936692,0.003943032985699268,0.022948818545182804,0.046775518711948294,0.0037179118400242294,0.0257264966191725,0.05903106787298724,0.0032567785366995738,0.005922212088608942,0.050502340588736774,0.0039064802611586315,0.014801841796757401,0.06436909393061048,0.0036047343366901984,0.02236423184173082,0.06169686085414686,0.003671923159793599,0.027481761137179157,0.056371141636285496,0.004257417670569334,0.003307551600534288,0.050012547770362806,0.003393738249136476,0.0111292236704696,0.06225885398408767,0.00440140990163496,0.019439317155381438,0.058731444096769246,0.0047834574433677215,0.025194029320061113,0.05334777081500166,0.005270040924913592,0.004385283443817131,0.04603862813611768,0.004949274361256283,0.007646595266507549,0.05726923232537104,0.006515528110652973,0.015552694981964913,0.05532018610868995,0.006907887999833841,0.021322940324743047,0.05143762910167743,0.007238317865405999,0.005012470141732526,0.040509105610166414,0.007312629120654705,0.0044893048709140956,0.049851596168508226,0.008314165937064869,0.010414318319265684,0.05034565708281512,0.008587055756249186,0.015249980719116676,0.048818777132230866,0.008941732264913085
friend,0.0,0.0,0.0,0.011963191317088569,-0.0023700261293952145,-0.003551641381895116,0.021195581599847593,0.0002339642439315568,-0.00619407303857179,0.02712071876027691,0.0068564655175849575,-0.008324940870272675,0.03038015116506548,0.012146564117118494,-0.009990410101495668,0.01104804695542179,0.008253016133806598,-0.007532188774628577,0.02278653187538261,0.018623876927503898,-0.011219030743735814,0.029655796378406128,0.01695894928120855,-0.013103006543807003,0.033163923825790635,0.014881099782772918,-0.014122765710014334,0.00592941890901594,0.013874749639141025,-0.007361352300139267,0.019437359784966083,0.024983472343701036,-0.010763493398475432,0.026903794772589383,0.02341990995762953,-0.011788639011271505,0.030894674471954802,0.021168222623084907,-0.012593861683862518,0.00235644205292659,0.018329623030192817,-0.007251121295010426,0.015218015037365813,0.029013357055720997,-0.01066996358551335,0.022325723918516244,0.02722009705073798,-0.010587043081887276,0.026341416052917937,0.02418068585111134,-0.010423413101234402,0.00028355219470920846,0.022771575112841023,-0.00728215947604745,0.010113628942575028,0.031914692316482314,-0.009986160114418762,0.01622211888654908,0.030063358705435226,-0.009792272701525795,0.020054915947700615,0.02663956293419226,-0.00940503188216037,0.0,0.0,0.0,0.007342117663954711,0.011941599315797356,0.002576906119033067,0.01197273323075883,0.0294132507475595,0.0028739336567309226,0.015310458018912598,0.04558234065632117,0.0025648558416037875,0.017738178194767626,0.057170819534620644,0.0024593845841013227,0.00672089945888806,0.05024404624090366,0.0034312935542464363,0.011928323019296713,0.06382644744135925,0.004308948457347327,0.015918423168628425,0.0581273685866536,0.005380754103604779,0.018572075715327444,0.051309396542048614,0.006405085654684812,0.006419960960260061,0.04952955339628283,0.004357379755547903,0.01075749748000386,0.06144822914968105,0.006318722857389792,0.015142500064214057,0.05558524564357751,0.007162457736812714,0.018563400891775262,0.04897492877473678,0.007864104813968478,0.006335039471140782,0.04492204333313516,0.006513271568193283,0.009083443359613115,0.05583872656820204,0.008637744181821979,0.013248377919740562,0.05200782106119712,0.009331745980739487,0.017065231404638205,0.04691003961604006,0.009809585272833422,0.005917701232045746,0.038464252328195836,0.009031000983795301,0.006799775560180729,0.04765959894091308,0.01038494738591857,0.009763357363879203,0.04695303538935763,0.010894346358290136,0.012873708325110311,0.04449479858641733,0.011430876949199522
friend,0.0,0.0,0.0,0.005276987595217568,-0.005471555250031608,-0.0030112987141788228,0.010702412575483322,-0.007489226758480072,-0.005574334118867842,0.014777302742004395,-0.005686613065855843,-0.0078118748041984265,0.017564193478652408,-0.0037735956055777414,-0.009637603619613236,0.007909900375774928,-0.007270297833851406,-0.007222687788352587,0.015814155340194702,-0.00039878327931676594,-0.011858076067337051,0.020018502537693297,0.0005740017763205937,-0.014444041282282827,0.023041875234672,0.000967621271099363,-0.01576771111514787,0.005711078643798828,-0.001414114875452859,-0.007632790307021908,0.014668041041919164,0.006997938134840557,-0.011687217259691447,0.019088097448859895,0.00854159306202616,-0.01298428978376325,0.022430295390742167,0.009059535073382514,-0.013850991576954939,0.00374564528465271,0.005127115973404476,-0.008194550355337369,0.012351974312748228,0.013231275869267327,-0.012064351193739085,0.016906377992459705,0.01390274560877255,-0.01222954000976587,0.020448554307222366,0.013389302151543754,-0.012141389966229552,0.0021776705980300903,0.012565952858754567,-0.008919790072030047,0.008699473525796617,0.019675490579434803,-0.011849888654410374,0.012291055704866136,0.019305977438177382,-0.011819583495334327,0.015199910317148482,0.017715439732585634,-0.01149682861108668,0.0,0.0,0.0,0.011226743581549433,0.013506189013506637,0.0027243140474412873,0.01826449326700514,0.03225392261046279,0.003208591049415545,0.023359105906768,0.04812615229899164,0.003460848519172279,0.026988084587759826,0.0592812610997834,0.004295859114208209,0.006634745297067958,0.05306882015414104,0.004267779663688016,0.017344577357743526,0.06720813868075708,0.005895927469174732,0.02432594826522799,0.06136459014428489,0.007044710341488072,0.02814539612961057,0.053781007767246085,0.00800655685585344,0.003939662258771121,0.05139075768630471,0.00554038742160547,0.01418679045769227,0.06292083258021042,0.007714976345235223,0.021879744070159347,0.05692386942450368,0.00836515786199785,0.026501485904756945,0.04993788022207885,0.008919782266304173,0.004414113380828069,0.0461977951369024,0.007522522599064669,0.011135505077049482,0.056447269283719785,0.009675989702272798,0.018539808244934418,0.052006696890677176,0.01003353223188136,0.023482005646342206,0.04625741398086514,0.010264169743634893,0.004883546578961082,0.03976750403758721,0.009732150646328798,0.00783706040057162,0.04843681500864648,0.01112555072517654,0.013850965764899867,0.047366046436575444,0.011462509453649556,0.018485530883251985,0.044565797299080376,0.011838047444357758
friend,0.0,0.0,0.0,-0.009428439868821038,0.007091384794976976,-0.002294289900564486,-0.013597846859031253,0.022317797773414187,-0.003123933164052511,-0.014799294372399649,0.037429201106230416,-0.0036805725205984402,-0.01572097920709186,0.04928292416863971,-0.0037794870001700933,-0.004880628652042813,0.034148409962654114,-0.002195197471583748,-0.007709276345041063,0.05409115138981077,-0.004426405700182058,-0.011406058238612281,0.06120079176293479,-0.0057306341774202695,-0.014378655287954543,0.0643947786755032,-0.006043046732018942,0.001145058208041721,0.0355524437295066,-0.001673033254449896,-0.0015757688217692906,0.05604314224587546,-0.0032531798656173384,-0.005896521111329396,0.06286665714449352,-0.0038463612356925353,-0.009616540537940131,0.06595340536700355,-0.003899963140958714,0.005270700487825606,0.03538826356331507,-0.001338450058830783,0.00298118425740136,0.054248347878456116,-0.0023902559109892797,-0.0014109934369723003,0.06109405722883013,-0.001962692056211912,-0.005162720051076677,0.06442571679751079,-0.0014392711332157236,0.00755883836083942,0.03473189059231016,-0.0012164169292532031,0.005678502221902211,0.05023345020082262,-0.0016288060729531385,0.002146282129817539,0.05770353145069546,-0.0005861281551346772,-0.001029593249162038,0.06160455445448557,0.0005588770115802561,0.0,0.0,0.0,0.007623628647945805,0.013984255797984424,0.002274624004574285,0.011339489256707429,0.03300886296145358,0.002760670088456812,0.013111560136456927,0.04841004492126317,0.002723223575349242,0.014290254633784074,0.05944240056500046,0.002686277678892009,0.005572608099341951,0.047184958906956814,0.0027090803922703004,0.00838103197532401,0.06595977136426943,0.0025058961483998003,0.01153940207109326,0.06983729151608584,0.002550721446798162,0.013721108311721042,0.06913408300816912,0.0028836414622424116,0.00502776331051807,0.04551903066805668,0.0019715437948877915,0.008784379571156969,0.06380357466668966,0.0023271235041330855,0.011886581936772871,0.06502264638445705,0.0028645502131245393,0.013645144107562275,0.06226170901131965,0.003333938151369329,0.00688702387897574,0.04157220068019805,0.002603600344210868,0.010131849115787057,0.05775812803402883,0.0035039668413867934,0.01244103849206611,0.058793899511116667,0.003913989320622472,0.013693778166236703,0.05671635412902121,0.004079118815831719,0.00897289615647405,0.035981579738179205,0.00391090682637134,0.011676104674631621,0.049453557960309515,0.004833026202609055,0.013228976366930817,0.05199306659350798,0.0051086314493167554,0.014189643998291925,0.051338054612860756,0.005245236929012698
friend,0.0,0.0,0.0,0.0027202564041788986,0.00201409110208837,-0.0011027035325448188,0.004386600924701225,0.004942949225262898,-0.0017771851758731597,0.004532925966309338,0.008956396725119614,-0.0028520273238345833,0.003945775148345203,0.0120097791276327,-0.0035978750688501473,0.0030468397024201186,0.002484109343552008,0.00012009812840936111,0.0039211467998783766,0.010580840634136664,-0.0032872582026053365,0.004204135842439605,0.01903111614832064,-0.0056450403086790585,0.003472052696274548,0.02672856173864225,-0.0063428276575557205,0.0018575031582902118,0.0026224451821024826,-0.0006161087870530285,0.004318604382073007,0.01118208795059018,-0.003599081149596706,0.004431189560308689,0.0200558173947218,-0.0048547223551801385,0.002778735102676764,0.026821879352011333,-0.004770430197754775,0.00016358422070014768,0.0024062693119049072,-0.0017203311184531798,0.0030635922420315627,0.010318936371221775,-0.004390307004540145,0.0032317536633189132,0.01875594767128549,-0.0039650548764153,0.0016819885591181313,0.024755983090982203,-0.0026754911996456025,-0.0019225049309614228,0.002760726504209565,-0.002956501663324309,0.00025637920309857625,0.007928599671619694,-0.004290889283675595,0.0011653289562318383,0.013798693331276498,-0.002965724346920816,0.0008307033922614121,0.018147585595526348,-0.001172166526240282,0.0,0.0,0.0,0.010823328594591062,0.01517743485687588,0.002464242667887557,0.01667951308635395,0.03659787356340956,0.0030520297366514633,0.019045884439906787,0.05456431278676766,0.003241432888608011,0.02046588586267389,0.06749198250457139,0.0037183587331705015,0.009688290262135576,0.056208118009892755,0.004362369273688315,0.013698446072028301,0.07762422777981284,0.003873817206693667,0.017585862206982647,0.07864076318799654,0.004245203671121924,0.020234657330681156,0.07486818397742181,0.00491307555452981,0.007683559880423075,0.05580594733072272,0.0036239672373163077,0.01302199589878084,0.07545693648486305,0.0038631823924433623,0.016695328043563305,0.07108121365743543,0.004702584383759663,0.01874083527871,0.06372826648856095,0.00530086590031837,0.0095537722787731,0.053066250217807726,0.0036293495827243753,0.013375717241266086,0.07027286781390822,0.004852767757910943,0.015714041877012995,0.0655283169987476,0.005497866669645976,0.01704794319653648,0.05860140998270165,0.005597025727817951,0.0123996863357061,0.048842701181369894,0.0046472550372734156,0.014363874013261689,0.06395128548847485,0.005906812493370037,0.01528726407286037,0.06285480119615439,0.006334164541267555,0.01625902339232298,0.05818495975509989,0.006447361051812738
friend,0.0,0.0,0.0,-0.004431944423251682,0.002304827504687839,-0.002576863253204442,-0.006280427508884006,0.010300966766145494,-0.004401797999685972,-0.006506421830919054,0.02070633702807956,-0.006173061937805038,-0.00669784148534139,0.029523277282714845,-0.007669345352889122,-0.0011991779009501138,0.011689869562784831,-0.003455384885898616,0.00030939777692159015,0.028587702910105386,-0.0070514350981165765,0.00025979744063483345,0.040363768074247575,-0.009419202860871516,-0.00048071742057800295,0.04973867932955424,-0.010365013441937437,0.002732845147450765,0.013745676808887058,-0.003623289172737994,0.00490221381187439,0.0323534541659885,-0.006990710409241605,0.003923161824544271,0.045628850327597725,-0.008276190406991976,0.00187834898630778,0.055437313185797796,-0.008431559110409456,0.005456006526947022,0.01540121767255995,-0.0040220478575856535,0.0074437591764662005,0.03266972634527418,-0.006985050799467271,0.00625820689731174,0.044260297218958536,-0.006652427028811142,0.004125796424018012,0.05225167738066779,-0.005567565334946143,0.00687323013941447,0.01679059863090515,-0.004644535668447717,0.008576180537541707,0.030096797148386638,-0.006116945103024164,0.007478274901707967,0.03930755191379123,-0.0048280286541621305,0.005679211351606581,0.0454059018029107,-0.003195073200790605,0.0,0.0,0.0,0.009993353913464764,0.012094833626425132,0.0027141568156227513,0.01577589357872075,0.029758102277434365,0.003760106815762742,0.018808308157796202,0.043480842313816284,0.00468457837162403,0.020756934556419093,0.052669138264195794,0.006213751921530859,0.010284843263441836,0.05021072508392802,0.004334913793724877,0.01530536318318449,0.0657182915618128,0.004670008341276996,0.018558166479319408,0.06664204027827632,0.0054055506892099914,0.02055542303326951,0.06423412843560124,0.006205038154221767,0.0066581315838658995,0.050454181844610674,0.0036336106518271615,0.013051108037917845,0.0631696447697138,0.004760075147347707,0.016239817590976292,0.05985319670405833,0.0056131991696350796,0.017921891647360758,0.05479092343578205,0.006219991759849586,0.006776569993980324,0.04806258274984555,0.00403945049712056,0.011867861276512374,0.058689728844975156,0.005934443362347138,0.014247547066759169,0.05541655032851016,0.006435520665927112,0.015518405977523566,0.051141509889351684,0.006378991063165511,0.008860453255253488,0.04405788292062019,0.0053240286066117744,0.012100838230673556,0.05364895790554229,0.006716447038301439,0.013408130495210453,0.0530932931846672,0.00677524530453232,0.014156846432473188,0.050478045970699985,0.006658448053127434
friend,0.0,0.0,0.0,0.010789662599563599,0.007968675522577195,-0.005689165023924835,0.017230376601219177,0.02675271247114454,-0.007951432615689187,0.020719627539316814,0.04517567228703272,-0.009331437203139384,0.02417720357577006,0.0594131520816258,-0.010110023097261394,0.009943498032433646,0.04614527026812235,-0.004198830997924904,0.01423474649588267,0.07193214552743095,-0.007030826496225212,0.017644770798229036,0.08572440558955782,-0.00935603496790851,0.02046879700251988,0.09525642508552187,-0.010667521460595903,0.005467723522867475,0.04790976430688586,-0.002803014402290392,0.01013592595145816,0.07313463730471474,-0.004994042810158113,0.014089037265096391,0.08710623851844243,-0.006758229520094422,0.017429054492995852,0.09665420509520031,-0.007896050091316088,0.002737993285769508,0.04763757898693993,-0.002042781241729915,0.007229735453923543,0.07107557640189216,-0.004298910439425245,0.010787015159924826,0.08421265085538228,-0.005338013157726783,0.01389286205882118,0.09353106007689521,-0.0057314072086912474,0.0012796074151992798,0.046636800680841715,-0.001789319270538661,0.004557657809484573,0.0663735174707004,-0.0034601683417860535,0.007451943698383513,0.07791424720060258,-0.0036821001660549057,0.010276196967987787,0.08588105936845143,-0.0034781452548997244,0.0,0.0,0.0,0.005877522867977051,0.0045044619290237325,0.0016267330511067003,0.010524183842613416,0.010439928578673239,0.003168104797140327,0.013913622497851393,0.014688426896331153,0.005030282054414083,0.016374602889347764,0.017509549163969535,0.007268831856526977,0.008318850886097615,0.026188280879305244,0.003988176864835342,0.00970097655328321,0.03115456269350698,0.005900263799947044,0.009526076816407764,0.030422349587416613,0.007094814836470222,0.009719732868332802,0.029837778813579262,0.007867670988045899,0.006187166790825969,0.02739163072313294,0.004561227183011467,0.007803375063120174,0.03176799639953487,0.006365119968099899,0.007858103304556698,0.03054298855474688,0.006923085721083646,0.008189474192650797,0.0299130080781197,0.007252507796734214,0.0051956099947504265,0.027277117383989843,0.005272238418637413,0.00663664861492011,0.031499095537017366,0.006921878746459465,0.006829183741789106,0.030376225163286936,0.006832499392824311,0.0073455039154275825,0.029883085443972716,0.006636767554269986,0.005666812042977758,0.02646444099900374,0.006139639740679547,0.006717259628998417,0.03079812716804594,0.007250833993644572,0.006981994279069778,0.03117241631952201,0.007025633359761414,0.007597784137512023,0.031359101964019795,0.006780300616535489
friend,0.0,0.0,0.0,-0.009084331022726523,-7.769626540106696e-05,-0.0035392968347878434,-0.015434056520462036,0.011228836066014058,-0.0053948744894237646,-0.01965416444314493,0.024021361325238202,-0.0067398383614361195,-0.02442366206968153,0.03352005175642065,-0.007842892376150302,-0.009076012952907666,0.026073955200813913,-0.005915038996701376,-0.014807125201096406,0.04060846164419844,-0.009488319151755997,-0.01686812735892631,0.05552795126631453,-0.01174942577509267,-0.017914116382598877,0.06901003380079528,-0.013016544494373242,-0.005767021630261396,0.032319004471237596,-0.005686737146616758,-0.011605758924742002,0.04774731961456505,-0.008718149037589265,-0.01380225210576444,0.06333855841610883,-0.00978854389005222,-0.015407483319978457,0.07691585453780922,-0.010398133243683898,-0.004214527639182839,0.03602672267604519,-0.005661203974513424,-0.009593825082521181,0.05020380422875688,-0.008131589014836332,-0.0117118286119925,0.06428199925938168,-0.007920053910974962,-0.013403148264498324,0.0766944861089861,-0.007572046757018535,-0.004227167045747912,0.03808597696794046,-0.005958270864809786,-0.008921735190056465,0.04937799395741643,-0.0077465168098471765,-0.010614927556063677,0.06053653359413147,-0.007126315576258388,-0.01194949891116168,0.07025908779453587,-0.006330448056827245,0.0,0.0,0.0,0.010454692054885287,0.013187396700006045,0.002426945145822112,0.01688040152017197,0.034165646885291466,0.002572335956778313,0.020384404649064925,0.050242993555575155,0.003229018151659518,0.023713833798002945,0.05982820294380663,0.0046898569116497575,0.011403136020242451,0.05041122857422844,0.002823170916803255,0.013330671086455444,0.07407308941877863,0.005188374832351778,0.016214927445622987,0.07692480894208831,0.006615311658596756,0.01852348751123153,0.0767367720365192,0.007222036946597582,0.00615630753888536,0.04839624946882079,0.004425621523280179,0.00989607505850777,0.07216589725992847,0.006642611550212258,0.012749888723349609,0.07501246532162913,0.006978468181187548,0.014791124629947534,0.07496614038523683,0.007038173928797746,0.005706262801646152,0.04393903148184816,0.0061394665352992005,0.010196613198357716,0.06637987827933813,0.007801953839223546,0.011250138472841387,0.06914353720452082,0.006902872936962847,0.012351764658102275,0.06952173941791355,0.006180747008674703,0.009206654619780204,0.03844075343633843,0.007733586540509397,0.012507495737809944,0.057732044902354764,0.0089362381820822,0.012307585685162523,0.06084677337485156,0.008151586716396394,0.012174383964694993,0.060668245304612886,0.007438406067992253
friend,0.0,0.0,0.0,-0.004366554138137073,-0.0007918804157070997,-0.0038304615440952084,-0.006878840487177779,0.008539886736288303,-0.005707467270745066,-0.008934347367868191,0.0205910300336233,-0.0071157333173718544,-0.012502860732194854,0.03227781377187589,-0.00820181671612043,-0.002943742565992402,0.02212993546230037,-0.005051587058665423,-0.007405961432108065,0.03620366715803379,-0.008704288474241283,-0.008829044859583786,0.049695902481311706,-0.01113067331737758,-0.009772185145354852,0.06258123967705703,-0.012444636149061945,-0.0024679026952603967,0.02828854540499245,-0.004777427843419905,-0.0071623630639983385,0.04279968287886643,-0.007871221936128726,-0.008715463847648807,0.05698265825829855,-0.009028152313404023,-0.010102520628673275,0.06975197283233084,-0.009600461995050004,-0.003306984174542311,0.03297725610616731,-0.004843268110312597,-0.007614515903519421,0.04624594784364468,-0.007587828212036588,-0.009302943218045118,0.05888140128880012,-0.007339228770760694,-0.01074020818966191,0.0700979356358691,-0.006788531823070741,-0.005045169010394957,0.036680340040020826,-0.005287173349526471,-0.008834375840861624,0.047800606343804335,-0.007226546409688708,-0.010258546689661538,0.05794945504607224,-0.0065283612286413705,-0.011472353121129477,0.06671931394716589,-0.00557673819246394,0.0,0.0,0.0,0.012499506049575023,0.015614772812736249,0.003208993573042783,0.02069079508818725,0.038002121247519074,0.003786556907215526,0.025683353599711564,0.05341313348173769,0.004366636781210371,0.02971372621356486,0.05982342665805549,0.005455300764370991,0.012686736020509114,0.0563692976495526,0.0022217191088078794,0.016631844903117147,0.07838338526004525,0.004369499429684879,0.020083435811637778,0.08201947173940696,0.005740623173670572,0.0226102597804899,0.08171195460998543,0.006396558544419567,0.00753167056011162,0.053704716518568896,0.004095981802162087,0.014568372307472037,0.07466778357140139,0.006039740928227448,0.017256092815034405,0.07714838023812212,0.00633486085049333,0.019034622946535802,0.07649096687649232,0.006426745035944216,0.006722146529737813,0.04788951517391423,0.006211609546915678,0.01393538650435555,0.06721942531593228,0.007850344252552176,0.01505731596186225,0.0695211450821593,0.0070173146758958065,0.01598671386685802,0.06978835733850947,0.00627582656154476,0.00909777378928105,0.040686144957613475,0.008143513369221748,0.014168920316494445,0.057249405492240425,0.009448581810474874,0.01418981827122096,0.06031274728817556,0.00879107649142203,0.014132204684403453,0.06053537575701649,0.008118947171362818
friend,0.0,0.0,0.0,-0.006786549942834037,-0.0028621503284999303,-0.003263985235806897,-0.01161151613507952,0.003971314430236817,-0.004937043672857351,-0.014969757625034876,0.012821322679519654,-0.006119489696722422,-0.018670563186917986,0.02016438501221793,-0.00695460336854689,-0.004835890020642962,0.01823125311306545,-0.005139525659512805,-0.00992598533630371,0.029566978556769236,-0.008704993922792984,-0.013166230065482003,0.04301571846008301,-0.010863599665859525,-0.015241315535136631,0.05575817653111049,-0.011875411122103432,-0.002769146646772112,0.0245594254561833,-0.004919159050562629,-0.009459098747798374,0.035386418444769724,-0.00782573263641255,-0.0130609359060015,0.04827561889375959,-0.008708883283025262,-0.015517538785934449,0.05975995063781738,-0.009027638551510415,-0.0023497930594852993,0.02870052456855774,-0.004925685521137778,-0.008967800651277814,0.03794757553509304,-0.007367903040619643,-0.012510720321110317,0.04880383951323373,-0.006871203592788738,-0.014908652646200997,0.058325477157320296,-0.006194496109779735,-0.0032038586480276927,0.031507831811904904,-0.005207791657450552,-0.008871466772896902,0.03902948839323861,-0.006981984089882788,-0.01166709235736302,0.04753343718392508,-0.006120764291701317,-0.013563889265060424,0.054951109204973494,-0.005004462620440415,0.0,0.0,0.0,0.011456457123460082,0.014289757253807453,0.0035188525335415376,0.018396548503770985,0.03721521444146764,0.004234753328991234,0.021922995543135464,0.05649522422032146,0.004587319491062625,0.025055550598876812,0.06864884455234765,0.005232596867068205,0.012437057508178872,0.05683250121199158,0.003178095786876966,0.015645610273900854,0.08166199728536544,0.005087153927547651,0.018438266943372115,0.08367751595864113,0.006331833337803553,0.020743626113028046,0.08171952300562703,0.006842002691731453,0.007483804569323911,0.055601042571031684,0.003867131517784057,0.012147782786427445,0.08067489365519473,0.006149496269657049,0.014873941144204192,0.08192442374912079,0.0067339832622691454,0.0171514149246296,0.07956991989971378,0.006785369193198121,0.007556542255091901,0.05103661163813782,0.005454854031067694,0.012281341413032547,0.07409632806196548,0.007383839682157503,0.013429606056290507,0.0753595172502407,0.007058689233315861,0.01457430742891662,0.0736129804831184,0.006471283478777619,0.010594596710356398,0.04484600641040288,0.007098353451487884,0.014191164636506137,0.06405289301998883,0.008741851558605476,0.013864786404302989,0.06663710956805775,0.008541073346237492,0.013515288256547589,0.06546949279172828,0.008057149533236356
